Date,Open,High,Low,Close,Adj Close,Volume
2010-01-04,32.290000915527344,32.709999084472656,32.23500061035156,32.69499969482422,26.17131805419922,5894200
2010-01-05,32.779998779296875,33.400001525878906,32.66999816894531,33.150001525878906,26.535533905029297,6737000
2010-01-06,33.1349983215332,33.63999938964844,33.060001373291016,33.20000076293945,26.575551986694336,5363800
2010-01-07,33.03499984741211,33.220001220703125,32.54999923706055,32.904998779296875,26.339412689208984,5040400
2010-01-08,32.8849983215332,34.17499923706055,32.79999923706055,34.02000045776367,27.231931686401367,7691200
2010-01-11,34.25,34.33000183105469,33.595001220703125,33.79499816894531,27.05182647705078,6118600
2010-01-12,33.5,33.76499938964844,33.380001068115234,33.69499969482422,26.97178077697754,6647000
2010-01-13,33.849998474121094,33.939998626708984,33.275001525878906,33.73500061035156,27.003801345825195,7353000
2010-01-14,33.560001373291016,33.814998626708984,32.974998474121094,33.189998626708984,26.567543029785156,6153600
2010-01-15,33.13999938964844,33.19499969482422,32.54499816894531,32.78499984741211,26.243364334106445,8678000
2010-01-19,32.86000061035156,32.88999938964844,32.375,32.7599983215332,26.223344802856445,5984400
2010-01-20,32.01499938964844,32.02000045776367,30.959999084472656,31.864999771118164,25.506929397583008,16682800
2010-01-21,31.875,33.7400016784668,31.575000762939453,32.724998474121094,26.19532585144043,17484200
2010-01-22,32.779998779296875,33.119998931884766,31.7549991607666,31.924999237060547,25.554948806762695,11654400
2010-01-25,32.290000915527344,32.36000061035156,31.719999313354492,31.875,25.514930725097656,7202600
2010-01-26,31.725000381469727,32.25,31.450000762939453,32.099998474121094,25.695037841796875,6630400
2010-01-27,32.025001525878906,32.025001525878906,31.5,31.905000686645508,25.538944244384766,7972200
2010-01-28,31.954999923706055,32.06999969482422,30.719999313354492,30.770000457763672,24.630413055419922,11030600
2010-01-29,31.0049991607666,31.299999237060547,30.204999923706055,30.25,24.21416664123535,9834000
2010-02-01,30.415000915527344,31.200000762939453,30.405000686645508,31.155000686645508,24.938596725463867,8134000
2010-02-02,31.2450008392334,31.6200008392334,31.020000457763672,31.46500015258789,25.186742782592773,4799000
2010-02-03,31.584999084472656,31.94499969482422,31.364999771118164,31.489999771118164,25.20675277709961,4779800
2010-02-04,31.1299991607666,31.3799991607666,30.454999923706055,30.489999771118164,24.406280517578125,7019000
2010-02-05,30.565000534057617,31.075000762939453,30.375,31.049999237060547,24.85454559326172,9666000
2010-02-08,31.09000015258789,31.225000381469727,30.485000610351562,30.485000610351562,24.402278900146484,6749400
2010-02-09,30.920000076293945,31.274999618530273,30.690000534057617,30.8700008392334,24.71046257019043,4512400
2010-02-10,30.8799991607666,31.15999984741211,30.31999969482422,30.854999542236328,24.698450088500977,6936800
2010-02-11,30.71500015258789,31.924999237060547,30.704999923706055,31.80500030517578,25.458898544311523,10367800
2010-02-12,31.5049991607666,31.729999542236328,31.219999313354492,31.704999923706055,25.378847122192383,6833800
2010-02-16,32.0,32.630001068115234,31.739999771118164,32.58000183105469,26.079259872436523,7541800
2010-02-17,32.779998779296875,32.83000183105469,32.029998779296875,32.4900016784668,26.007221221923828,5587800
2010-02-18,32.38999938964844,32.709999084472656,32.29999923706055,32.654998779296875,26.139293670654297,5065400
2010-02-19,32.619998931884766,33.375,32.619998931884766,33.28499984741211,26.643592834472656,10253800
2010-02-22,33.29999923706055,33.54499816894531,33.220001220703125,33.42499923706055,26.755657196044922,8623200
2010-02-23,33.435001373291016,33.48500061035156,32.93000030517578,33.19499969482422,26.571548461914062,8241800
2010-02-24,33.15999984741211,33.47999954223633,33.05500030517578,33.439998626708984,26.876968383789062,6783800
2010-02-25,32.97999954223633,34.2599983215332,32.73500061035156,34.22999954223633,27.511924743652344,11503800
2010-02-26,34.185001373291016,34.28499984741211,33.67499923706055,33.685001373291016,27.073888778686523,12743200
2010-03-01,33.869998931884766,34.040000915527344,33.5099983215332,33.849998474121094,27.206499099731445,7594800
2010-03-02,33.95000076293945,34.04999923706055,33.46500015258789,33.6349983215332,27.033693313598633,8546200
2010-03-03,33.665000915527344,34.040000915527344,33.54999923706055,33.60499954223633,27.009580612182617,6581000
2010-03-04,33.790000915527344,34.20000076293945,33.525001525878906,34.029998779296875,27.351177215576172,6620800
2010-03-05,34.28499984741211,34.65999984741211,34.19499969482422,34.564998626708984,27.781173706054688,6577000
2010-03-08,34.654998779296875,34.880001068115234,34.529998779296875,34.744998931884766,27.925840377807617,4807400
2010-03-09,34.630001068115234,35.67499923706055,34.54999923706055,35.41999816894531,28.46837043762207,10288000
2010-03-10,35.375,36.01499938964844,35.25,35.79999923706055,28.77379608154297,15680600
2010-03-11,35.689998626708984,36.2599983215332,35.665000915527344,36.25,29.135469436645508,11602200
2010-03-12,36.400001525878906,36.529998779296875,36.005001068115234,36.5,29.336408615112305,7041000
2010-03-15,36.400001525878906,36.59000015258789,36.125,36.45500183105469,29.300243377685547,7934800
2010-03-16,36.439998626708984,36.744998931884766,36.375,36.724998474121094,29.51724624633789,7455400
2010-03-17,36.83000183105469,37.01499938964844,36.41999816894531,36.60499954223633,29.42078971862793,8778800
2010-03-18,36.3849983215332,36.97999954223633,36.3849983215332,36.82500076293945,29.597623825073242,7648600
2010-03-19,36.619998931884766,37.17499923706055,36.39500045776367,36.619998931884766,29.4328556060791,10629200
2010-03-22,36.415000915527344,37.06999969482422,36.310001373291016,37.0,29.738283157348633,6382200
2010-03-23,37.084999084472656,37.119998931884766,36.5,36.849998474121094,29.61771011352539,6280200
2010-03-24,36.744998931884766,36.744998931884766,36.17499923706055,36.45500183105469,29.300243377685547,6323000
2010-03-25,36.775001525878906,37.1349983215332,36.275001525878906,36.334999084472656,29.20379638671875,7964200
2010-03-26,36.369998931884766,36.4900016784668,36.040000915527344,36.33000183105469,29.19976043701172,6074000
2010-03-29,36.494998931884766,36.959999084472656,36.3849983215332,36.790000915527344,29.569477081298828,5858600
2010-03-30,36.904998779296875,37.125,36.63999938964844,36.80500030517578,29.581541061401367,5387200
2010-03-31,36.68000030517578,36.80500030517578,36.27000045776367,36.650001525878906,29.456972122192383,5456200
2010-04-01,36.82500076293945,37.1150016784668,36.52000045776367,36.82500076293945,29.597623825073242,5187200
2010-04-05,36.8849983215332,37.130001068115234,36.58000183105469,36.904998779296875,29.66192626953125,6698600
2010-04-06,36.66999816894531,36.92499923706055,36.650001525878906,36.81999969482422,29.593599319458008,5598000
2010-04-07,36.7599983215332,36.994998931884766,36.1349983215332,36.84000015258789,29.60967445373535,9185600
2010-04-08,36.66999816894531,37.849998474121094,36.6150016784668,37.775001525878906,30.361167907714844,9898800
2010-04-09,37.875,37.9900016784668,37.584999084472656,37.875,30.44154930114746,5306800
